ID#,Ra(deg),Dec(deg),RM_Raw_Value,RM_Raw_Err,Scaled_RM,TotalRMScaledErrWithStDev,TotalRMScaledErrWithAvgErr,Extinction,Scaled_Extinction,eAbundance,BScaled_RM_ERR_with_0.05Uncty&StDev,BScaled_RM_ERR_with_0.05Uncty,Raw_Magnetic_FieldMagnetic_Field(uG),Magnetic_Field(uG),Reference_BField_RMErr(±),BField_of_Min_Extinction,BField_of_Max_Extinction
1,81.1,-10.203194444444444,-25.7,16.3,-35.58888888888889,29.70491542098339,27.53333333333333,1.6227919,1.1018777025,0.0001405,150.28130129407356,1.1169249050774774,-287.04970060491166,-397.5011634403511,252.11163284349118,-1414.4401842061147,-351.54687722638573
2,81.1,-10.149138888888888,-21.3,7.4,-31.188888888888886,20.804915420983388,18.633333333333333,0.9974991,0.47658490249999996,0.0001398,347.99149605550474,2.5863521632607247,-550.8930107745344,-806.6545024747616,280.2461651790252,-1239.5671548756052,-308.08369790023875
3,81.35416666666667,-7.656916666666667,-41.6,13.2,-51.48888888888889,26.60491542098339,24.43333333333333,0.972172,0.4512578025,0.0001398,367.52271606083053,2.731512644722141,-1136.3092602044107,-1406.4255106269334,446.2696331797,-2046.3677220140914,-968.4870120265482
4,81.35416666666667,-7.129444444444444,-9.6,14.9,-19.488888888888887,28.304915420983388,26.133333333333333,1.1187518,0.5978376025000001,0.0001398,277.4122814036976,2.0617913433410657,-197.93196896074227,-401.82022402446984,623.658472704646,-774.56387233766,-122.09056226054409
5,81.35416666666667,-7.808,-8.3,14.9,-18.188888888888886,28.304915420983388,26.133333333333333,0.86371434,0.3428001425,0.0001398,483.80228785477186,3.595728941560392,-298.4455021495125,-654.02314192604,1174.089736710602,-722.8968409445549,-429.7428820976339
13,82.37083333333334,-5.066777777777777,-1.0,7.3,-10.888888888888886,20.704915420983387,18.53333333333333,1.1425351,0.6216209024999999,0.0001398,266.7984499096568,1.982906927037057,-19.829069270370567,-215.91653205514612,1576.1906840025667,-432.7665877371189,-139.24249448024867
14,82.37083333333334,-4.888416666666666,8.5,6.5,-1.3888888888888857,19.904915420983386,17.733333333333334,0.91942126,0.3985070625,0.0001398,416.17203012165396,3.093085442013406,262.9122625711395,-42.959520027963876,-32.851397668442964,-55.19981986442833,-16.866597486050185
16,82.87916666666666,-9.5515,7.4,7.8,-2.4888888888888854,21.204915420983387,19.03333333333333,0.8232442,0.3023300025,0.0001395,534.7504134211706,3.9743870302388493,294.1046402376748,-98.91807719705565,-104.26500028878839,-98.91807719705565,-60.46959792926681
17,82.87916666666666,-7.181972222222223,-36.3,5.0,-46.18888888888888,18.404915420983386,16.233333333333334,0.8276192,0.3067050025,0.0001395,534.7504134211706,3.9743870302388484,-1442.7024919767018,-1835.7252094114324,252.8547120401422,-1835.7252094114324,-1178.2519499181535
22,83.89583333333333,-5.391472222222222,-13.5,10.2,-23.388888888888886,23.60491542098339,21.43333333333333,13.854413,13.3334988025,5.72e-07,21.311434028418795,0.15839143808502062,-21.38284414147778,-37.045997463218704,27.99030919443191,-38.582803400428475,-37.013985765261154
