ID#,Ra(deg),Dec(deg),RM_Raw_Value,RM_Raw_Err,Scaled_RM,TotalRMScaledErrWithStDev,TotalRMScaledErrWithAvgErr,Extinction,Scaled_Extinction,eAbundance,BScaled_RM_ERR_with_0.05Uncty&StDev,BScaled_RM_ERR_with_0.05Uncty,Raw_Magnetic_FieldMagnetic_Field(uG),Magnetic_Field(uG),Reference_BField_RMErr(±),BField_of_Min_Extinction,BField_of_Max_Extinction
0,58.725,36.219722222222224,-75.4,3.3,-74.51666666666667,58.244404729791285,16.116666666666667,0.6272434,0.26837843,0.0001384,2531.2428240499703,4.602727925662516,-3470.456855949537,-3429.7994259395177,150.11058495491255,-4566.395943187548,-2147.2721437216637
1,58.725,41.90669444444444,-56.5,16.5,-55.61666666666667,71.44440472979129,29.31666666666667,1.6364504,1.27758543,0.0001329,540.6886260431986,0.9831702492277355,-555.4911908136706,-546.8065202788256,159.6868599044358,-763.9912643343268,-528.8900277605499
2,58.97916666666666,39.15277777777778,16.1,8.6,16.983333333333338,63.54440472979129,21.416666666666668,1.6389229,1.2800579300000001,0.0001329,539.6556309493974,0.9812918852398413,157.98799352361445,166.6560718432331,89.02125576719281,249.229992123743,127.10553359056118
3,58.97916666666666,41.89897222222222,-7.5,10.1,-6.6166666666666645,65.04440472979128,22.916666666666668,1.2957287,0.93686373,0.0001354,732.112908975947,1.331249810909128,-99.8437358181846,-88.08436248848727,118.62027481782953,-121.35475795328459,-87.78122232851734
4,59.4875,40.770944444444446,8.4,7.6,9.283333333333335,62.54440472979129,20.416666666666668,1.3985945,1.03972953,0.0001329,662.7261134785955,1.2050791652984054,101.22664988506605,111.87151584520198,101.21708576470654,213.82112000445312,93.19903230381338
5,59.4875,37.95841666666667,44.5,9.6,45.38333333333333,64.54440472979128,22.416666666666668,1.8828444,1.52397943,0.0001293,456.9635536265906,0.8309273568317154,369.76267379011335,377.1025321087935,81.3524563650431,487.28013380009975,344.7195318697278
6,59.74166666666667,41.86694444444444,-20.2,7.2,-19.316666666666663,62.14440472979129,20.01666666666667,1.6285082,1.26964323,0.0001329,544.0337476122413,0.9892529072462715,-199.82908726374683,-191.0906865830714,68.11153185139179,-217.557884824287,-137.80222924640003
7,59.99583333333333,40.053916666666666,24.9,9.5,25.783333333333335,64.44440472979129,22.31666666666667,0.7526865,0.39382153000000003,0.0001384,1724.9716516699768,3.1366311902918627,781.0211663826738,808.728075230252,308.55087207579896,1384.248871887904,476.02748034330364
8,59.99583333333333,40.02905555555555,26.5,14.2,27.383333333333336,69.14440472979129,27.016666666666666,0.9102042,0.55133923,0.0001372,1237.4215643970192,2.2500862960094734,596.2728684425105,616.1486307239275,330.1626625011234,1182.9818011355014,505.5676471907226
9,59.99583333333333,41.78194444444444,12.9,19.6,13.783333333333335,74.5444047297913,32.41666666666667,1.5934986,1.23463363,0.0001329,559.2863959377619,1.016987816643805,131.19142834705087,140.1748207274045,212.9787973842735,205.63315872602624,99.20805345239324
