ID#,Ra(deg),Dec(deg),RM_Raw_Value,RM_Raw_Err,Scaled_RM,TotalRMScaledErrWithStDev,TotalRMScaledErrWithAvgErr,Extinction,Scaled_Extinction,eAbundance,BScaled_RM_ERR_with_0.05Uncty&StDev,BScaled_RM_ERR_with_0.05Uncty,Raw_Magnetic_FieldMagnetic_Field(uG),Magnetic_Field(uG),Reference_BField_RMErr(±),BField_of_Min_Extinction,BField_of_Max_Extinction
0,58.725,36.219722222222224,-75.4,3.3,-74.51666666666667,58.244404729791285,16.116666666666667,0.6272434,0.26837843,0.0001384,2531.2428240499703,4.602727925662516,-3470.456855949537,-3429.7994259395177,150.11058495491255,-4566.395943187548,-2147.332599820982
1,58.725,41.90669444444444,-56.5,16.5,-55.61666666666667,71.44440472979129,29.31666666666667,1.6364504,1.27758543,0.0001298,542.529318339151,0.986517302996199,-557.3822761928524,-548.6680400163859,160.2304895623074,-763.7503247834171,-528.5296418221743
2,58.97916666666666,39.15277777777778,16.1,8.6,16.983333333333338,63.54440472979129,21.416666666666668,1.6389229,1.2800579300000001,0.0001298,541.50615144512,0.984656810280516,158.5297464551631,167.22754827930768,89.32651647217676,249.15842548360902,126.96267379317912
3,58.97916666666666,41.89897222222222,-7.5,10.1,-6.6166666666666645,65.04440472979128,22.916666666666668,1.2957287,0.93686373,0.0001356,731.8726820668886,1.330812990272122,-99.81097427040913,-88.05545952300537,118.58135215764723,-121.356932602825,-87.75229788326439
4,59.4875,40.770944444444446,8.4,7.6,9.283333333333335,62.54440472979129,20.416666666666668,1.3985945,1.03972953,0.0001332,662.4116571485581,1.2045073683463654,101.1786189410947,111.81843402815427,101.16905935880624,213.82593187752934,93.13923473145444
5,59.4875,37.95841666666667,44.5,9.6,45.38333333333333,64.54440472979128,22.416666666666668,1.8828444,1.52397943,0.0001298,456.5614510910659,0.8301961869290674,369.437303183435,376.7707028346417,81.28087072387777,486.995729518589,344.34614754887383
6,59.74166666666667,41.86694444444444,-20.2,7.2,-19.316666666666663,62.14440472979129,20.01666666666667,1.6285082,1.26964323,0.0001298,545.8422674609907,0.9925414597047176,-200.49337486035293,-191.7259252996279,68.33795357214461,-217.4404087451786,-137.62970564363224
7,59.99583333333333,40.053916666666666,24.9,9.5,25.783333333333335,64.44440472979129,22.31666666666667,0.7526865,0.39382153000000003,0.0001384,1724.9716516699768,3.1366311902918627,781.0211663826738,808.728075230252,308.55087207579896,1384.248871887904,476.0360673134818
8,59.99583333333333,40.02905555555555,26.5,14.2,27.383333333333336,69.14440472979129,27.016666666666666,0.9102042,0.55133923,0.0001373,1237.4487684453065,2.25013576294783,596.285977181175,616.1621764205476,330.1699209498783,1182.9818011355014,505.57676703041415
9,59.99583333333333,41.78194444444444,12.9,19.6,13.783333333333335,74.5444047297913,32.41666666666667,1.5934986,1.23463363,0.0001332,558.9336140135802,1.0163463297036062,131.1086765317652,140.08640244414707,212.8444564267661,205.57562003689924,99.0861625494598
10,60.0,40.19994444444444,28.1,8.3,28.983333333333338,63.244404729791285,21.116666666666667,0.9072542,0.54838923,0.0001373,1244.0956578935347,2.2622222460744075,635.6844511469086,655.6674143205659,193.66688750393936,1751.7200874557436,381.15807142063403
11,60.0,37.79875,73.0,3.6,73.88333333333334,58.54440472979129,16.416666666666668,1.0974327,0.73856773,0.0001356,927.2625819175814,1.686103498116909,1230.8555536253434,1245.7494678587095,61.43422033275828,1764.9166459457522,913.9563785485637
